Instance name,Average solving time
smallinvSNPr1b010-011,5.054825525963679
smallinvSNPr1b020-022,4.495759665034711
smallinvSNPr1b050-055,7.500577941013034
smallinvSNPr1b100-110,6.191439620975871
smallinvSNPr1b150-165,8.034540819004178
smallinvSNPr1b200-220,10.5402872809791
smallinvSNPr2b010-011,4.0088611919782124
smallinvSNPr2b020-022,4.515512262994889
smallinvSNPr2b050-055,4.340311629988719
smallinvSNPr2b100-110,8.065733072988223
smallinvSNPr2b150-165,7.463164393964689
smallinvSNPr2b200-220,7.206869010988157
smallinvSNPr3b010-011,3.6451304859947413
smallinvSNPr3b020-022,6.011249293980654
smallinvSNPr3b050-055,4.800309132959228
smallinvSNPr3b100-110,11.95823734201258
smallinvSNPr3b150-165,9.715601825970225
smallinvSNPr3b200-220,5.795162301976234
smallinvSNPr4b010-011,11.82645837700693
smallinvSNPr4b020-022,3.6599897210253403
smallinvSNPr4b050-055,6.8784013069816865
smallinvSNPr4b100-110,3.842765205015894
smallinvSNPr4b150-165,6.497106840019114
smallinvSNPr4b200-220,6.832485340011772
smallinvSNPr5b010-011,8.763027566019446
smallinvSNPr5b020-022,5.180006035021506
smallinvSNPr5b050-055,5.625786816992331
smallinvSNPr5b100-110,5.750114703027066
smallinvSNPr5b150-165,6.044261656003073
smallinvSNPr5b200-220,4.970441980985925
squfl010-025,5.239260490983725
squfl010-040,4.234245718980674
squfl010-080,14.539204417029396
squfl015-060,25.69299792201491
squfl015-080,35.02191823901376
squfl020-040,19.61642417201074
squfl020-050,26.565300176036544
squfl020-150,66.76032378798118
squfl025-025,26.53199007199146
squfl025-030,27.297590890026186
squfl025-040,39.46126867295243
squfl030-100,107.1549409070285
squfl030-150,254.39455108699622
squfl040-080,222.54176292801276
sssd08-04,3.5248750210157596
sssd12-05,2.9389048789744265
sssd15-04,2.495552468986716
sssd15-06,5.046068526047748
sssd15-08,4.73117696197005
sssd16-07,17.29678186500678
sssd18-06,16.002157597977202
sssd18-08,104.9303571539931
sssd20-04,3.761763929971494
sssd20-08,11.687108337006066
sssd22-08,12.51369947695639
sssd25-04,6.962832257966511
sssd25-08,10.288990286004264
st_e14,1.0389957940205932
st_miqp1,0.9034752629813738
st_miqp2,0.883787808008492
st_miqp4,0.8217330290353857
st_miqp5,0.8434684490202926
st_test3,1.0451842059846967
st_test4,0.9888077189680189
st_test5,0.7615857349592261
st_test6,0.8048345799907111
st_test8,1.017706609040033
stockcycle,2.4445705770049244
syn05h,0.9098817629856057
syn05hfsg,0.8830001390306279
syn05m,0.9329500969615765
syn05m02h,1.3628436209983192
syn05m02hfsg,1.1493953359895386
syn05m02m,1.102665458980482
syn05m03h,1.3296127070207149
syn05m03hfsg,1.1923185270279646
syn05m03m,1.1957764539984055
syn05m04h,1.4894464390235953
syn05m04hfsg,1.3583463510149159
syn05m04m,1.3157030860311352
syn10h,0.9442613470018841
syn10hfsg,0.9449486450175755
syn10m,0.9833827110123821
syn10m02h,1.3289977780077606
syn10m02hfsg,1.1736531109781936
syn10m02m,1.1654825000441633
syn10m03h,1.8471071039675735
syn10m03hfsg,1.5664403020055033
syn10m03m,1.4306779979960993
syn10m04h,1.7149332870030776
syn10m04hfsg,1.803463663032744
syn10m04m,1.5875216179993004
syn15h,1.2430641510291025
syn15hfsg,1.0573944890056737
syn15m,1.232157766004093
syn15m02h,1.7515896059921943
syn15m02hfsg,1.7724803570308723
syn15m02m,1.5388148719794117
syn15m03h,2.7622310540173203
syn15m03hfsg,2.0136727280332707
syn15m03m,1.9350611650152132
syn15m04h,2.6998377650161274
syn15m04hfsg,2.270933708990924
syn15m04m,2.3059329809620976
syn20h,1.750994966016151
syn20hfsg,1.3607478040503338
syn20m,1.5335188320023008
syn20m02h,5.026110901962966
syn20m02hfsg,1.7974203790072352
syn20m02m,1.9461016760324128
syn20m03h,3.1478046189877205
syn20m03hfsg,2.407878689991776
syn20m03m,2.1086178889963776
syn20m04h,3.456211771001108
syn20m04hfsg,2.9737385279731825
syn20m04m,2.5397199080325663
syn30h,1.836583662952762
syn30hfsg,1.6960607140208595
syn30m,1.6066316670039669
syn30m02h,6.575433294987306
syn30m02hfsg,2.177253873029258
syn30m02m,2.8047305530053563
syn30m03h,3.31193617900135
syn30m03hfsg,3.4299499610206112
syn30m03m,3.269711195025593
syn30m04h,5.681083200965077
syn30m04hfsg,8.64354198804358
syn30m04m,3.8093944790307432
syn40h,2.4245661250315607
syn40hfsg,1.8659482289804146
syn40m,1.609922728035599
syn40m02h,3.0094538520206697
syn40m02hfsg,2.767099844990298
syn40m02m,2.965792386967223
syn40m03h,5.229057179007214
syn40m03hfsg,5.28010734601412
syn40m03m,5.468115277995821
syn40m04h,7.600937401992269
syn40m04hfsg,9.66577826597495
syn40m04m,4.666083284013439
synthes1,0.870020737987943
synthes2,1.010997175006196
synthes3,0.9755892800167203
tls2,0.7934182989993133
tls4,16.630880668992177
unitcommit1,8.330971574003343
watercontamination0202r,36.98842071299441
